country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-04,2022,100.0,INR,102.1,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-05,2022,100.0,INR,102.3,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-06,2022,100.0,INR,101.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-07,2022,100.0,INR,101.8,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-08,2022,100.0,INR,101.2,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-09,2022,100.0,INR,102.3,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-10,2022,100.0,INR,102.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-11,2022,100.0,INR,102.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2023-12,2022,100.0,INR,103.4,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-01,2022,100.0,INR,103.0,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-02,2022,100.0,INR,102.7,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-03,2022,100.0,INR,102.8,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-04,2022,100.0,INR,102.8,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-05,2022,100.0,INR,102.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-06,2022,100.0,INR,102.6,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-07,2022,100.0,INR,103.2,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-08,2022,100.0,INR,102.8,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-09,2022,100.0,INR,104.3,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-10,2022,100.0,INR,104.0,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-11,2022,100.0,INR,104.3,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2024-12,2022,100.0,INR,104.7,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-01,2022,100.0,INR,105.4,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-02,2022,100.0,INR,105.4,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-03,2022,100.0,INR,105.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-04,2022,100.0,INR,105.4,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-05,2022,100.0,INR,106.8,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-06,2022,100.0,INR,106.2,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-07,2022,100.0,INR,107.0,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-WOOD,"Wholesale/Producer Price Index of Wood And Wood Products Except Furniture, India",2025-08,2022,100.0,INR,106.5,Formwork;Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Wood And Wood Products Except Furniture', published weight 1.08949 of the index basket. Value taken as published, no transformation.",
